Postnr	Poststad	Bruksområde	Kommunenummer	Lat	Lon	Merknad	Nynorsk	Bokmål	Engelsk	
7893	Skorovatn	Gate-/veg-adresse	1740	64.64240	13.11400	Datakvalitet: 2. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7893/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7893/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7893/varsel.xml	
7896	Brekkvasselv	Gate-/veg-adresse	1740	64.84550	13.01480	Datakvalitet: 3. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7896/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7896/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7896/varsel.xml	
7898	Limingen	Gateadresser og postboksar	1739	64.88371	13.56121	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7898/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7898/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7898/varsel.xml	
7900	Rørvik	Gateadresser og postboksar	1750	64.86080	11.23700	Datakvalitet: 2. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7900/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7900/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7900/varsel.xml	
7901	Rørvik	Postboksar	1750	64.86112	11.23832	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7901/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7901/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7901/varsel.xml	
7940	Ottersøy	Gateadresser og postboksar	1751	64.86026	11.28694	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7940/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7940/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7940/varsel.xml	
7944	Indre Nærøy	Gate-/veg-adresse	1751	64.79490	11.29870	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7944/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7944/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7944/varsel.xml	
7950	Abelvær	Gate-/veg-adresse	1751	64.72940	11.17890	Datakvalitet: 3. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7950/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7950/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7950/varsel.xml	
7960	Salsbruket	Gate-/veg-adresse	1751	64.79901	11.84717	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7960/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7960/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7960/varsel.xml	
7970	Kolvereid	Gate-/veg-adresse	1751	64.86550	11.60460	Datakvalitet: 2. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7970/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7970/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7970/varsel.xml	
7971	Kolvereid	Postboksar	1751	64.86439	11.60100	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7971/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7971/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7971/varsel.xml	
7973	Gjerdinga	Gate-/veg-adresse	1751	64.94530	11.44000	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7973/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7973/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7973/varsel.xml	
7976	Kongsmoen	Gate-/veg-adresse	1743	64.88240	12.43670	Datakvalitet: 2. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7976/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7976/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7976/varsel.xml	
7977	Høylandet	Gateadresser og postboksar	1743	64.62890	12.30252	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7977/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7977/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7977/varsel.xml	
7980	Terråk	Gateadresser og postboksar	1811	65.08755	12.37643	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7980/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7980/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7980/varsel.xml	
7981	Harangsfjord	Gate-/veg-adresse	1811	65.27110	12.42900	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7981/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7981/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7981/varsel.xml	
7982	Bindalseidet	Gateadresser og postboksar	1811	65.12551	12.23111	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7982/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7982/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7982/varsel.xml	
7985	Foldereid	Gateadresser og postboksar	1751	64.96329	12.17629	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7985/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7985/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7985/varsel.xml	
7990	Naustbukta	Gate-/veg-adresse	1751	64.98600	11.75600	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7990/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7990/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7990/varsel.xml	
7993	Gutvik	Gate-/veg-adresse	1755	65.08400	11.83480	Datakvalitet: 5. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7993/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7993/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7993/varsel.xml	
7994	Leka	Gateadresser og postboksar	1755	65.08758	11.71212	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/7994/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7994/varsel.xml	http://www.yr.no/sted/Norge/postnummer/7994/varsel.xml	
8001	Bodø	Postboksar	1804	67.28319	14.38565	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8001/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8001/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8001/varsel.xml	
8002	Bodø	Fleire bruksområde	1804	67.28040	14.37060	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8002/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8002/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8002/varsel.xml	
8003	Bodø	Gate-/veg-adresse	1804	67.27640	14.36980	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8003/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8003/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8003/varsel.xml	
8004	Bodø	Gate-/veg-adresse	1804	67.27600	14.39240	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8004/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8004/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8004/varsel.xml	
8005	Bodø	Gate-/veg-adresse	1804	67.28140	14.38760	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8005/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8005/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8005/varsel.xml	
8006	Bodø	Gate-/veg-adresse	1804	67.28470	14.38900	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8006/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8006/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8006/varsel.xml	
8007	Bodø	Gate-/veg-adresse	1804	67.28040	14.40000	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8007/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8007/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8007/varsel.xml	
8008	Bodø	Gate-/veg-adresse	1804	67.27910	14.41060	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8008/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8008/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8008/varsel.xml	
8009	Bodø	Gate-/veg-adresse	1804	67.28970	14.41910	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8009/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8009/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8009/varsel.xml	
8010	Bodø	Gate-/veg-adresse	1804	67.28400	14.41690	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8010/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8010/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8010/varsel.xml	
8011	Bodø	Gate-/veg-adresse	1804	67.29460	14.43810	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8011/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8011/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8011/varsel.xml	
8012	Bodø	Gate-/veg-adresse	1804	67.29740	14.40940	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8012/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8012/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8012/varsel.xml	
8013	Bodø	Gate-/veg-adresse	1804	67.27700	14.46150	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8013/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8013/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8013/varsel.xml	
8014	Bodø	Gate-/veg-adresse	1804	67.30600	14.43410	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8014/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8014/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8014/varsel.xml	
8015	Bodø	Gate-/veg-adresse	1804	67.31390	14.45290	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8015/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8015/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8015/varsel.xml	
8016	Bodø	Gate-/veg-adresse	1804	67.38460	14.62870	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8016/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8016/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8016/varsel.xml	
8019	Bodø	Gate-/veg-adresse	1804	67.27650	14.51030	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8019/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8019/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8019/varsel.xml	
8020	Bodø	Gate-/veg-adresse	1804	67.28220	14.55640	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8020/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8020/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8020/varsel.xml	
8021	Bodø	Gate-/veg-adresse	1804	67.28260	14.52120	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8021/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8021/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8021/varsel.xml	
8022	Bodø	Gate-/veg-adresse	1804	67.28300	14.53520	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8022/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8022/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8022/varsel.xml	
8023	Bodø	Gate-/veg-adresse	1804	67.28410	14.55010	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8023/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8023/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8023/varsel.xml	
8026	Bodø	Gate-/veg-adresse	1804	67.29190	14.55190	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8026/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8026/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8026/varsel.xml	
8027	Bodø	Gate-/veg-adresse	1804	67.29270	14.56560	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8027/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8027/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8027/varsel.xml	
8028	Bodø	Gate-/veg-adresse	1804	67.28500	14.54460	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8028/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8028/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8028/varsel.xml	
8029	Bodø	Gate-/veg-adresse	1804	67.29330	14.58900	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8029/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8029/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8029/varsel.xml	
8030	Bodø	Gate-/veg-adresse	1804	67.28470	14.60870	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8030/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8030/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8030/varsel.xml	
8031	Bodø	Postboksar	1804	67.28122	14.54606	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8031/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8031/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8031/varsel.xml	
8032	Bodø	Postboksar	1804	67.28120	14.54610	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8032/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8032/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8032/varsel.xml	
8037	Bodø	Fleire bruksområde	1804	67.28000	14.40500	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8037/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8037/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8037/varsel.xml	
8038	Bodø	Fleire bruksområde	1804	67.28000	14.40500	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8038/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8038/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8038/varsel.xml	
8039	Bodø (ikkje i bruk)	Fleire bruksområde	1804	67.28000	14.40500	Datakvalitet: 2. Koordinatar endra 07.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8039/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8039/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8039/varsel.xml	
8041	Bodø	Fleire bruksområde	1804	67.28000	14.40500	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8041/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8041/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8041/varsel.xml	
8047	Bodø	Fleire bruksområde	1804	67.26910	14.36520	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8047/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8047/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8047/varsel.xml	
8048	Bodø	Fleire bruksområde	1804	67.28060	14.37630	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8048/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8048/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8048/varsel.xml	
8049	Bodø	Fleire bruksområde	1804	67.29450	14.59230	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8049/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8049/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8049/varsel.xml	
8050	Tverlandet	Gate-/veg-adresse	1804	67.29750	14.73320	Datakvalitet: 2. Koordinatar endra 18.11.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8050/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8050/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8050/varsel.xml	
8056	Saltstraumen	Gateadresser og postboksar	1804	67.23350	14.62520	Datakvalitet: 5. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8056/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8056/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8056/varsel.xml	
8058	Tverlandet	Postboksar	1804	67.29959	14.74097	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8058/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8058/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8058/varsel.xml	
8063	Værøy	Gateadresser og postboksar	1857	67.66333	12.69181	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8063/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8063/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8063/varsel.xml	
8064	Røst	Gateadresser og postboksar	1856	67.50580	12.06738	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8064/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8064/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8064/varsel.xml	
8070	Bodø	Gate-/veg-adresse	1804	67.27180	14.43420	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8070/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8070/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8070/varsel.xml	
8071	Bodø	Gate-/veg-adresse	1804	67.27550	14.46770	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8071/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8071/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8071/varsel.xml	
8072	Bodø	Gate-/veg-adresse	1804	67.25860	14.48530	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8072/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8072/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8072/varsel.xml	
8073	Bodø	Gate-/veg-adresse	1804	67.28330	14.47410	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8073/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8073/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8073/varsel.xml	
8074	Bodø	Gate-/veg-adresse	1804	67.27770	14.45630	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8074/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8074/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8074/varsel.xml	
8075	Bodø	Gate-/veg-adresse	1804	67.27890	14.44440	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8075/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8075/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8075/varsel.xml	
8076	Bodø	Gate-/veg-adresse	1804	67.28400	14.44190	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8076/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8076/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8076/varsel.xml	
8079	Bodø	Gate-/veg-adresse	1804	67.27590	14.48980	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8079/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8079/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8079/varsel.xml	
8084	Bodø	Postboksar	1804	67.27720	14.37527	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8084/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8084/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8084/varsel.xml	
8086	Bodø	Postboksar	1804	67.29787	14.39832	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8086/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8086/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8086/varsel.xml	
8087	Bodø	Postboksar	1804	67.29106	14.41873	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8087/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8087/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8087/varsel.xml	
8088	Bodø	Postboksar	1804	67.27676	14.41783	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8088/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8088/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8088/varsel.xml	
8089	Bodø	Postboksar	1804	67.27680	14.41780	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8089/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8089/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8089/varsel.xml	
8091	Bodø	Postboksar	1804	67.31320	14.44994	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8091/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8091/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8091/varsel.xml	
8092	Bodø	Fleire bruksområde	1804	67.28330	14.39800	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8092/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8092/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8092/varsel.xml	
8093	Kjerringøy	Gateadresser og postboksar	1804	67.51950	14.76160	Datakvalitet: 5. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8093/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8093/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8093/varsel.xml	
8094	Fleinvær	Gateadresser og postboksar	1838	67.15700	13.69720	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8094/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8094/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8094/varsel.xml	
8095	Helligvær	Gateadresser og postboksar	1804	67.42350	13.92940	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8095/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8095/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8095/varsel.xml	
8096	Bliksvær	Gate-/veg-adresse	1804	67.27720	14.00360	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/8096/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8096/varsel.xml	http://www.yr.no/sted/Norge/postnummer/8096/varsel.xml	
